Time,Diet,Cycle,MouseID,EE,EE_30,VO2,VCO2,RQ,VH2O,updateN,uptakeSum,AllMeters,PedMeters,PedSpeed,Walk_pct,Still_pct,Sleep_pct,Sleep_hrs
Cycle2:16:00-17:00,HFD+TXN,light,52,0.3545977,0.363726,1.242163,0.9119583,0.7342519,0.04886762,0,0,0.3303223,0.009994507,0.000689338,0.4720911,99.52791,99.52791,0.9954166
Cycle2:17:00-18:00,HFD+TXN,light,52,0.4123459,0.3851271,1.433415,1.135872,0.7924482,0.04795267,1,0.1507967,1.636688,0.5953522,0.01269474,3.915579,87.83672,87.44793,0.8745833
Cycle2:18:00-19:00,HFD+TXN,dark,52,0.4837022,0.4472333,1.669163,1.33311,0.7992826,0.06556781,2,0.05637741,13.63525,10.88052,0.01862714,31.39922,59.49473,52.97057,0.5297222
Cycle2:19:00-20:00,HFD+TXN,dark,52,0.4351017,0.417232,1.543175,1.176282,0.7619132,0.07002068,2,0.146883,3.686768,1.865875,0.01051424,10.19444,84.69445,84.19445,0.8416666
Cycle2:20:00-21:00,HFD+TXN,dark,52,0.4603869,0.4382963,1.605035,1.241203,0.7731709,0.08452649,1,0.03465652,3.523865,1.691498,0.0170428,10.04997,87.39589,85.03609,0.8505555
Cycle2:21:00-22:00,HFD+TXN,dark,52,0.5010224,0.4162339,1.695574,1.283158,0.7545808,0.06603225,1,0.04319,11.12433,8.759552,0.01473567,28.02778,68.25,65.22222,0.6520833
Cycle2:22:00-23:00,HFD+TXN,dark,52,0.4615288,0.4283987,1.651092,1.252406,0.7567622,0.06701339,3,0.04566622,10.43784,8.073547,0.01441014,26.07609,71.11914,66.64816,0.6666667
Cycle2:23:00-00:00,HFD+TXN,dark,52,0.4766598,0.4679602,1.674995,1.287048,0.7679156,0.08253688,2,0.1787853,4.542328,2.354065,0.01242628,16.63427,75.36795,71.4246,0.7144445
Cycle2:00:00-01:00,HFD+TXN,dark,52,0.5615507,0.5001728,1.981708,1.535386,0.7752939,0.08609292,1,0.1504092,17.66739,13.45035,0.01243355,43.47585,51.94337,44.16991,0.4418055
Cycle2:01:00-02:00,HFD+TXN,dark,52,0.5050802,0.5341567,1.78968,1.34842,0.7540383,0.09680513,2,0.1584897,21.40039,16.47049,0.01248568,53.75,34.5,30.19444,0.3016667
Cycle2:02:00-03:00,HFD+TXN,dark,52,0.4444149,0.4131428,1.534156,1.139541,0.7415335,0.1018681,1,0.06556749,3.822693,2.523315,0.01534367,7.0794,91.08828,91.08828,0.91125
Cycle2:03:00-04:00,HFD+TXN,dark,52,0.4497632,0.413926,1.612825,1.196952,0.7397898,0.09940045,0,0.05893707,11.39142,8.571838,0.01197916,28.38889,67.13889,62.55556,0.6254167
Cycle2:04:00-05:00,HFD+TXN,dark,52,0.4767009,0.4546534,1.673669,1.231381,0.7347118,0.1090685,2,0.07903767,7.576202,5.422363,0.01699107,16.43988,81.06081,76.36768,0.76375
Cycle2:05:00-06:00,HFD+TXN,dark,52,0.4298319,0.4600652,1.565487,1.139426,0.7277769,0.1004197,1,0.001951218,7.339081,5.106598,0.01034287,24.27104,75.7012,68.11997,0.68125
Cycle1:06:00-07:00,HFD+TXN,light,53,0.5847495,0.5504898,1.93368,1.449516,0.7495673,0.1555669,2,0.01527476,13.90475,10.57436,0.009349124,44.50305,54.35869,49.02832,0.4904167
Cycle1:07:00-08:00,HFD+TXN,light,53,0.4820061,0.4600124,1.706271,1.286528,0.7526627,0.1499791,1,0.07493663,1.191589,0.8147278,0.00838628,4.055556,94.13889,94.11111,0.9408333
Cycle1:08:00-09:00,HFD+TXN,light,53,0.469155,0.4519489,1.548087,1.186055,0.766669,0.131622,0,0,0,0,0,0,100,100,1.000278
Cycle1:09:00-10:00,HFD+TXN,light,53,0.4932846,0.4908716,1.779522,1.372193,0.7692503,0.148102,2,0.0611434,4.058167,3.063873,0.009231751,12.08333,86.44444,83.38889,0.8336111
Cycle1:10:00-11:00,HFD+TXN,light,53,0.4628458,0.4339809,1.565747,1.161045,0.7403907,0.1322273,0,0,1.367737,0.972229,0.01055645,3.776729,96.22327,95.69564,0.9569445
Cycle1:11:00-12:00,HFD+TXN,light,53,0.4329475,0.4369383,1.590887,1.231748,0.771023,0.06604084,1,0.1706581,3.078323,2.468735,0.009843651,8.85865,88.66982,86.28159,0.8629166
Cycle1:12:00-13:00,HFD+TXN,light,53,0.4978544,0.4846619,1.708602,1.404802,0.819391,0.01310197,0,0,10.10983,7.474854,0.007779581,40.00555,59.99445,53.08162,0.5309722
Cycle1:13:00-14:00,HFD+TXN,light,53,0.4070875,0.3991154,1.362629,1.071391,0.7836848,0.0257209,0,0,2.263275,1.621231,0.004671074,13.16667,86.83333,84.63889,0.8461111
Cycle1:14:00-15:00,HFD+TXN,light,53,0.4549502,0.4310116,1.54296,1.261959,0.8160226,0.02131062,1,0.07864738,5.36026,3.84346,0.005876279,25.20822,73.12605,71.07162,0.7108333
Cycle1:15:00-16:00,HFD+TXN,light,53,0.4197325,0.4180996,1.516161,1.236675,0.8132041,0.006053246,1,0.04428172,5.471497,4.13916,0.006094667,25.91667,72.86111,68.66667,0.6863889
Cycle1:16:00-17:00,HFD+TXN,light,53,0.4370633,0.4587522,1.582201,1.225855,0.7747064,0.07139914,0,0,3.798523,2.820465,0.006693438,18.63371,81.33852,79.56123,0.7956945
Cycle1:17:00-18:00,HFD+TXN,light,53,0.5293368,0.4806931,1.828178,1.438512,0.7843841,0.07223035,3,0.1050725,12.37479,9.065536,0.008338421,49.20855,42.51597,35.18467,0.3518056
Cycle1:18:00-19:00,HFD+TXN,dark,53,0.523268,0.5202505,1.977938,1.582385,0.7987449,0.06409106,2,0.1131444,14.60754,11.33682,0.009110399,50.33315,44.05886,35.98001,0.3598611
Cycle1:19:00-20:00,HFD+TXN,dark,53,0.5894126,0.5573545,2.142975,1.745782,0.8139661,0.0699875,3,0.1652222,29.92609,25.37961,0.01541568,66.77778,28.72222,23.25,0.2325
Cycle1:20:00-21:00,HFD+TXN,dark,53,0.5825923,0.494021,1.820557,1.443745,0.7923711,0.07863793,2,0.1278634,17.0643,13.74771,0.01045453,53.33148,42.50416,37.14603,0.3715278
Cycle1:21:00-22:00,HFD+TXN,dark,53,0.4857554,0.5112566,1.846,1.514107,0.817233,0.06829137,2,0.2189033,14.02368,11.50253,0.01304157,41.44444,49.25,43.30555,0.4329167
Cycle1:22:00-23:00,HFD+TXN,dark,53,0.5759641,0.5250587,1.874789,1.471579,0.7838463,0.09195853,0,0.005486488,17.36832,14.17883,0.01016349,50.56928,49.26409,42.07165,0.4208333
Cycle1:23:00-00:00,HFD+TXN,dark,53,0.4861538,0.4741877,1.757738,1.432536,0.8114684,0.08654197,3,0.2611411,13.22214,10.08023,0.009514306,47.01472,48.65315,42.32158,0.4231944
Cycle1:00:00-01:00,HFD+TXN,dark,53,0.5808847,0.5535853,2.008172,1.60532,0.798726,0.08907863,3,0.06870484,21.70273,16.6745,0.01086636,68.4342,26.76291,20.12771,0.2011111
Cycle1:01:00-02:00,HFD+TXN,dark,53,0.5138735,0.495602,1.762588,1.373708,0.7791077,0.08825552,1,0.02962685,7.617371,5.361328,0.007367822,32.08333,65.13889,60.77778,0.6076389
Cycle1:02:00-03:00,HFD+TXN,dark,53,0.5562014,0.4673884,1.834978,1.43927,0.7825974,0.08439826,2,0.09220672,11.63101,9.164642,0.0112348,34.64742,60.74403,57.24598,0.5726389
Cycle1:03:00-04:00,HFD+TXN,dark,53,0.4946465,0.5335857,1.900515,1.514831,0.7974283,0.07716167,1,0.1336312,13.71066,9.526947,0.007560169,50.72222,46.86111,37.02778,0.37
Cycle1:04:00-05:00,HFD+TXN,dark,53,0.4914688,0.4335508,1.619198,1.263973,0.7764986,0.07623386,2,0.1350431,10.27371,7.631653,0.009166161,42.51597,54.54041,42.93252,0.4291667
Cycle1:05:00-06:00,HFD+TXN,dark,53,0.5117618,0.500347,1.914358,1.519262,0.7934606,0.08422929,2,0.0450747,16.37976,13.19513,0.01103342,50.12497,41.68287,37.90614,0.3788889
Cycle2:06:00-07:00,HFD+TXN,light,53,0.5148517,0.4269192,1.586217,1.192411,0.7507796,0.08402742,1,0.01356125,5.444733,3.693176,0.005770494,25.37479,74.29206,67.87896,0.6788889
Cycle2:07:00-08:00,HFD+TXN,light,53,0.4187829,0.4299878,1.506008,1.14242,0.7583987,0.07190238,1,0.1102037,2.982178,1.912659,0.004118082,18.02778,80.05555,78.19445,0.7816667
Cycle2:08:00-09:00,HFD+TXN,light,53,0.4602574,0.490286,1.653093,1.322639,0.7990047,0.07225631,1,0.03440952,3.800507,2.389984,0.006829283,15.40811,84.23098,80.03887,0.8005555
Cycle2:09:00-10:00,HFD+TXN,light,53,0.4584051,0.454217,1.559694,1.188039,0.761861,0.05997751,0,0,0,0,0,0,100,100,0.9997222
Cycle2:10:00-11:00,HFD+TXN,light,53,0.4518731,0.4644645,1.595227,1.244161,0.7801704,0.0618211,1,0.09893417,0.4302979,0.3028259,0.007238637,1.444043,96.52874,96.52874,0.9652778
Cycle2:11:00-12:00,HFD+TXN,light,53,0.4489118,0.4323321,1.730116,1.403406,0.8109639,0.05264271,1,0.1104727,5.602631,4.215515,0.009340063,18.57817,79.45015,74.84032,0.7484722
Cycle2:12:00-13:00,HFD+TXN,light,53,0.5509867,0.5134168,1.821077,1.430197,0.7844847,0.07460925,1,0.005950928,8.39621,5.461914,0.009539242,27.15158,71.9045,66.01888,0.6604167
Cycle2:13:00-14:00,HFD+TXN,light,53,0.4508988,0.4324216,1.49818,1.150727,0.7683502,0.04953039,0,0,0.0249939,0.01998901,0.001415253,0.4444445,99.55556,99.55556,0.9952778
Cycle2:14:00-15:00,HFD+TXN,light,53,0.4521302,0.4419583,1.642692,1.321193,0.8009571,0.05769717,1,0.09004498,1.909668,1.437927,0.01011549,5.857857,92.6985,90.64409,0.9066667
Cycle2:15:00-16:00,HFD+TXN,light,53,0.464754,0.457164,1.54956,1.207222,0.7788055,0.04148563,0,0,0.002502441,0,0,0,100,100,0.9997222
Cycle2:16:00-17:00,HFD+TXN,light,53,0.4670303,0.4881354,1.661742,1.339389,0.8048677,0.05860544,2,0.1964426,1.510437,1.184998,0.01044066,4.41544,92.41877,92.391,0.9238889
Cycle2:17:00-18:00,HFD+TXN,light,53,0.4698201,0.4825225,1.717973,1.413453,0.8226482,0.04135117,1,0.08216143,2.241699,1.77832,0.01080206,7.470147,91.30797,89.47514,0.8947222
Cycle2:18:00-19:00,HFD+TXN,dark,53,0.5408136,0.5319394,2.01224,1.623524,0.8069834,0.07195753,1,0.03923416,12.69806,10.67212,0.01421678,30.78845,65.68573,61.5769,0.6159722
Cycle2:19:00-20:00,HFD+TXN,dark,53,0.5884138,0.5137074,1.853957,1.490852,0.8032331,0.08909476,2,0.2126446,12.59198,8.613098,0.008204158,46.69445,49.13889,40.44445,0.4043055
Cycle2:20:00-21:00,HFD+TXN,dark,53,0.5831415,0.5564515,2.070896,1.693375,0.817495,0.0908201,3,0.1310172,21.96014,16.58371,0.0138292,69.60022,23.73681,6.940588,0.06916667
Cycle2:21:00-22:00,HFD+TXN,dark,53,0.5432835,0.51794,1.881295,1.479795,0.7859427,0.1137473,2,0.1735253,7.426514,4.700714,0.007860919,30.83333,65.83334,61.33333,0.6131945
Cycle2:22:00-23:00,HFD+TXN,dark,53,0.5618672,0.5370312,1.964786,1.570029,0.7980132,0.105986,2,0.08044958,22.5282,17.46088,0.01151195,68.50875,27.2702,14.32935,0.1431944
Cycle2:23:00-00:00,HFD+TXN,dark,53,0.5266629,0.5148427,1.880567,1.447569,0.7691851,0.1018644,3,0.05012798,9.918274,6.752563,0.007414827,37.96168,59.4557,53.01305,0.5301389
Cycle2:00:00-01:00,HFD+TXN,dark,53,0.5424757,0.5254079,1.9102,1.486805,0.777181,0.09396937,1,0.150938,12.2135,8.707153,0.009388176,41.92115,49.05608,45.30816,0.4531944
Cycle2:01:00-02:00,HFD+TXN,dark,53,0.5297034,0.5016581,1.8117,1.417355,0.7820867,0.09773868,1,0.02864742,8.601013,6.569305,0.007575768,38.44444,60.08334,51.19445,0.5116667
Cycle2:02:00-03:00,HFD+TXN,dark,53,0.5550423,0.5688818,2.05702,1.572876,0.762569,0.1021195,2,0.1427288,18.38477,14.43231,0.01269745,47.44586,48.27873,36.00777,0.3601389
Cycle2:03:00-04:00,HFD+TXN,dark,53,0.5213842,0.4630342,1.649827,1.231628,0.7467219,0.09418248,1,0.06168365,3.561523,2.45636,0.005512907,20.22222,79.13889,73.47222,0.7347222
Cycle2:04:00-05:00,HFD+TXN,dark,53,0.4997025,0.5222781,1.80845,1.430481,0.7898852,0.0915832,1,0.1596832,9.300537,6.207581,0.009014632,40.32213,51.06915,39.46126,0.3947222
Cycle2:05:00-06:00,HFD+TXN,dark,53,0.5176099,0.4840614,1.921894,1.517145,0.7902447,0.09097365,4,0.07819176,16.78833,13.43991,0.01424507,48.01444,45.43183,33.71286,0.3370833
Cycle1:06:00-07:00,HFD+TXN,light,54,0.5023764,0.4276329,1.558769,1.150931,0.735286,0.1553083,0,0.02688897,6.185089,5.297028,0.01199081,14.57524,81.95447,80.59412,0.80625
Cycle1:07:00-08:00,HFD+TXN,light,54,0.3867906,0.392481,1.382838,1.003693,0.7257894,0.1469007,0,0,0,0,0,0,100,100,0.9997222
Cycle1:08:00-09:00,HFD+TXN,light,54,0.4434704,0.4478127,1.682488,1.306417,0.7727377,0.1492328,2,0.03033793,13.29016,10.95892,0.0123943,35.42476,56.77401,53.13715,0.5313889
Cycle1:09:00-10:00,HFD+TXN,light,54,0.433986,0.404009,1.431726,1.030646,0.7189872,0.1573293,0,0,0.4475403,0.4240417,0.01442691,0.8055556,99.19444,99.11111,0.9909722
Cycle1:10:00-11:00,HFD+TXN,light,54,0.4004426,0.3852832,1.456422,1.107361,0.760199,0.1388451,2,0.08962119,1.689468,1.335114,0.009728749,4.943071,91.03027,90.4471,0.9045833
Cycle1:11:00-12:00,HFD+TXN,light,54,0.3975005,0.3819418,1.30375,1.021028,0.7835452,0.07496168,0,0,0,0,0,0,100,100,1
Cycle1:12:00-13:00,HFD+TXN,light,54,0.379847,0.3838084,1.299628,1.028038,0.7910483,-0.002809954,0,0,0,0,0,0,100,100,1.000278
Cycle1:13:00-14:00,HFD+TXN,light,54,0.4288748,0.3865496,1.473876,1.19599,0.8099784,0.02407456,1,0.1288376,6.513321,5.417038,0.01113351,20.05556,76.88889,73.08334,0.7305555
Cycle1:14:00-15:00,HFD+TXN,light,54,0.344768,0.3471622,1.172401,0.9366891,0.7996384,0.01317118,0,0,0,0,0,0,100,100,1.000278
Cycle1:15:00-16:00,HFD+TXN,light,54,0.3585589,0.3450013,1.489189,1.257451,0.8442148,-9.03E-05,1,0.06944215,9.697327,8.20636,0.01197428,26.86111,68.80556,64.52778,0.645
Cycle1:16:00-17:00,HFD+TXN,light,54,0.4165542,0.3575695,1.253817,0.9386376,0.7485768,0.0692886,0,0,0,0,0,0,100,100,1
Cycle1:17:00-18:00,HFD+TXN,light,54,0.3971061,0.4192273,1.407816,1.112045,0.7894427,0.05933138,1,0.1157184,1.063599,0.8774872,0.0131107,3.387948,93.86281,93.86281,0.9386111
Cycle1:18:00-19:00,HFD+TXN,dark,54,0.4470833,0.4606842,1.783559,1.484196,0.8321911,0.05730124,2,0.213173,17.94159,15.04578,0.01723634,40.06108,50.36091,47.14048,0.4715278
Cycle1:19:00-20:00,HFD+TXN,dark,54,0.5443802,0.4691068,1.741147,1.396573,0.8011421,0.07579351,3,0.1359785,19.69904,16.89903,0.01682016,43.16667,51.30556,46.91667,0.4690278
Cycle1:20:00-21:00,HFD+TXN,dark,54,0.4489831,0.4440653,1.699335,1.365556,0.8007277,0.07644883,2,0.09432507,13.0585,11.24191,0.01575876,26.34647,65.43587,64.88062,0.6488889
Cycle1:21:00-22:00,HFD+TXN,dark,54,0.5077658,0.4048697,1.575594,1.254634,0.793461,0.08663297,2,0.06038809,11.87378,10.08902,0.01267487,28.86111,67.5,63.97222,0.6394445
Cycle1:22:00-23:00,HFD+TXN,dark,54,0.4516425,0.4499274,1.690464,1.360139,0.8034168,0.09985339,2,0.1397746,18.67496,16.12152,0.01482375,42.34935,52.48542,46.76479,0.4676389
Cycle1:23:00-00:00,HFD+TXN,dark,54,0.4353418,0.3862785,1.523792,1.214481,0.7945112,0.09444444,1,0.06596088,9.696136,8.484558,0.01451164,23.93779,73.86837,69.23077,0.6923611
Cycle1:00:00-01:00,HFD+TXN,dark,54,0.4551818,0.4425456,1.513234,1.149169,0.7594905,0.09270912,1,0.1229374,1.142609,0.9237976,0.0188031,1.610216,95.16935,95.16935,0.9520833
Cycle1:01:00-02:00,HFD+TXN,dark,54,0.4227394,0.4193515,1.547449,1.212029,0.7830948,0.09288979,1,0.07269859,3.038818,2.600281,0.01315009,7.333333,91.52778,89.47222,0.8945833
Cycle1:02:00-03:00,HFD+TXN,dark,54,0.4477495,0.4395304,1.502314,1.178797,0.7844101,0.08342239,1,0.05161285,1.773651,1.427277,0.01762762,3.831205,92.83731,92.55969,0.9258333
Cycle1:03:00-04:00,HFD+TXN,dark,54,0.4641457,0.4703434,1.628715,1.312035,0.8048144,0.08372614,2,0.05398726,12.36227,10.73636,0.01500924,26.72222,67.58333,66.52778,0.665
Cycle1:04:00-05:00,HFD+TXN,dark,54,0.4516764,0.4507583,1.684624,1.331467,0.789363,0.07802945,2,0.1533144,14.70789,13.15524,0.01808387,26.65926,70.17495,64.92641,0.6491666
Cycle1:05:00-06:00,HFD+TXN,dark,54,0.4930038,0.4594229,1.668221,1.319202,0.790511,0.09273351,2,0.07818532,18.25925,15.79294,0.01728185,43.46015,54.20716,44.93196,0.4493056
Cycle2:06:00-07:00,HFD+TXN,light,54,0.4937264,0.4565928,1.641105,1.28517,0.7815688,0.108904,4,0.273618,17.39346,14.4985,0.01017969,49.86119,49.08384,43.22599,0.4323611
Cycle2:07:00-08:00,HFD+TXN,light,54,0.3911465,0.3652566,1.334583,0.998179,0.7482394,0.08858979,0,0,0,0,0,0,100,100,0.9997222
Cycle2:08:00-09:00,HFD+TXN,light,54,0.3866226,0.3664481,1.358085,1.035563,0.7604083,0.08078745,1,0.09989834,1.355133,1.096069,0.01092221,4.192115,91.47696,91.14381,0.9116667
Cycle2:09:00-10:00,HFD+TXN,light,54,0.3941682,0.3771405,1.398238,1.132407,0.8100319,0.07525498,1,0.04683685,0.5057373,0.409668,0.01086591,1.638889,95.77778,95.77778,0.9575
Cycle2:10:00-11:00,HFD+TXN,light,54,0.4044053,0.4139464,1.425744,1.104879,0.7739726,0.07400775,0,0,1.265289,1.075897,0.01265437,3.443488,96.50097,96.36212,0.9636111
Cycle2:11:00-12:00,HFD+TXN,light,54,0.3666052,0.3383599,1.253364,0.9391093,0.7489781,0.05660892,1,0.06042957,0.2733459,0.1051025,0.005626478,0.888642,96.77867,96.77867,0.9679167
Cycle2:12:00-13:00,HFD+TXN,light,54,0.4573162,0.4075357,1.597023,1.297,0.8080333,0.08186796,1,0.1159637,12.11395,10.13275,0.01112905,33.37035,63.38146,59.49473,0.5951389
Cycle2:13:00-14:00,HFD+TXN,light,54,0.3644065,0.3604555,1.216343,0.9394003,0.7727675,0.06525239,0,0,0,0,0,0,100,100,0.9997222
Cycle2:14:00-15:00,HFD+TXN,light,54,0.3636259,0.389231,1.279108,1.000499,0.7804163,0.06776788,0,0,0,0,0,0,100,100,1.000278
Cycle2:15:00-16:00,HFD+TXN,light,54,0.3455036,0.375989,1.346906,1.049032,0.7766606,0.05337303,1,0.1604948,2.537598,2.199493,0.01321494,6.027778,89.86111,89.30556,0.8929167
Cycle2:16:00-17:00,HFD+TXN,light,54,0.4408197,0.3843533,1.390892,1.110159,0.7951133,0.07381247,1,0.09950638,6.706329,5.628998,0.01072202,18.13385,80.86643,79.22799,0.7923611
Cycle2:17:00-18:00,HFD+TXN,light,54,0.368469,0.3966044,1.340456,1.097903,0.8185304,0.05226185,1,0.2185364,0.8792725,0.6619568,0.00732357,3.110247,93.7795,92.97417,0.9297222
Cycle2:18:00-19:00,HFD+TXN,dark,54,0.4326453,0.4307612,1.614008,1.348887,0.8354322,0.07608407,2,0.3490758,9.758942,8.595001,0.01594378,19.96113,75.59689,75.09717,0.7511111
Cycle2:19:00-20:00,HFD+TXN,dark,54,0.4850568,0.4780968,1.804834,1.499099,0.8301749,0.08733622,3,0.265233,21.73746,19.13953,0.01638046,44.91667,46.61111,45.05556,0.4502778
Cycle2:20:00-21:00,HFD+TXN,dark,54,0.5402151,0.4517024,1.668766,1.370173,0.8200951,0.08985227,2,0.09251451,9.677277,7.808075,0.01281358,25.68018,68.48973,65.4081,0.6543056
Cycle2:21:00-22:00,HFD+TXN,dark,54,0.4361496,0.4434066,1.498209,1.203796,0.8027175,0.1100989,1,0.03977299,2.200073,1.898315,0.01324828,5.694444,90.36111,89.69445,0.8968056
Cycle2:22:00-23:00,HFD+TXN,dark,54,0.4418215,0.4386567,1.570825,1.290464,0.8210205,0.09272077,2,0.1433001,2.450195,1.766479,0.008895194,7.220217,86.89252,86.30936,0.8630555
Cycle2:23:00-00:00,HFD+TXN,dark,54,0.4916306,0.4894192,1.784333,1.455783,0.8156485,0.1054464,2,0.08326054,17.24295,14.71494,0.01544559,41.71064,52.09664,44.09886,0.4409722
Cycle2:00:00-01:00,HFD+TXN,dark,54,0.4644866,0.4357203,1.517149,1.186737,0.7804597,0.1161858,1,0.09432459,7.443542,5.946411,0.009202754,27.6513,66.79623,62.18767,0.6220833
Cycle2:01:00-02:00,HFD+TXN,dark,54,0.4710515,0.4725141,1.640391,1.296384,0.7880904,0.1112344,2,0.1272354,12.25232,9.861176,0.009445281,37.16667,60.25,55.13889,0.5511111
Cycle2:02:00-03:00,HFD+TXN,dark,54,0.4168075,0.410427,1.505194,1.177995,0.7795793,0.1026286,2,0.1007557,11.45239,8.937286,0.007186802,44.72515,52.19322,43.92004,0.4391667
Cycle2:03:00-04:00,HFD+TXN,dark,54,0.4232333,0.3944695,1.448299,1.111396,0.765955,0.09915178,0,0,5.94928,4.375671,0.005870855,26.47222,73.5,67.13889,0.67125
Cycle2:04:00-05:00,HFD+TXN,dark,54,0.4940948,0.4167874,1.668041,1.314516,0.7836376,0.1029231,2,0.2370358,17.52417,14.49969,0.01389388,43.29353,43.90447,40.71091,0.4070833
Cycle2:05:00-06:00,HFD+TXN,dark,54,0.4452249,0.4823681,1.647611,1.292532,0.7819694,0.09950549,3,0.1666765,13.96777,11.18317,0.01174009,41.29409,51.45793,41.87725,0.41875
Cycle1:06:00-07:00,HFD+TXN,light,55,0.5767134,0.581731,1.984945,1.541117,0.7759701,0.1002342,4,0.1367099,26.42189,20.60335,0.010857,73.20933,15.21377,4.969461,0.04958333
Cycle1:07:00-08:00,HFD+TXN,light,55,0.5246129,0.5435964,1.834087,1.421643,0.7750356,0.09821769,2,0.09362936,21.57822,16.09814,0.009182233,62.47222,10.47222,6.972222,0.06972222
Cycle1:08:00-09:00,HFD+TXN,light,55,0.4342785,0.4152547,1.524551,1.129015,0.739304,0.1022918,1,0.09090471,2.938843,1.595581,0.007026755,14.79733,81.01055,77.48473,0.7751389
Cycle1:09:00-10:00,HFD+TXN,light,55,0.4320409,0.4395326,1.512083,1.179659,0.7793013,0.09268353,1,0.03492713,1.177307,0.391449,0.001967714,6.888889,91.80555,89.22222,0.8919445
Cycle1:10:00-11:00,HFD+TXN,light,55,0.4094381,0.4122823,1.437884,1.075658,0.7467652,0.08230393,0,0,1.270355,0.2626495,0.001306322,7.136907,92.86309,88.47542,0.8847222
Cycle1:11:00-12:00,HFD+TXN,light,55,0.5269082,0.4924517,1.836312,1.459547,0.7906159,0.08378076,2,0.1323466,11.65701,7.776276,0.009498275,39.65565,46.98695,39.01694,0.39
Cycle1:12:00-13:00,HFD+TXN,light,55,0.4197842,0.4340308,1.468633,1.110582,0.7542165,0.07975493,0,0,1.36795,0.2230682,0.001233419,6.24653,93.75347,90.89395,0.9091667
Cycle1:13:00-14:00,HFD+TXN,light,55,0.4227173,0.4352779,1.487415,1.178416,0.7911849,0.06847635,1,0.1605396,1.470886,0.4205017,0.001593824,10.02778,86.69444,83.80556,0.8377778
Cycle1:14:00-15:00,HFD+TXN,light,55,0.4662916,0.4352484,1.628043,1.32114,0.8085029,0.055725,1,0.03466034,3.571747,1.918716,0.008386119,17.76791,75.37479,71.82121,0.7184722
Cycle1:15:00-16:00,HFD+TXN,light,55,0.4264725,0.4209452,1.489048,1.162239,0.7798901,0.06937744,0,0,1.294922,0.4666901,0.001472267,11.19444,88.80556,84.72222,0.8470833
Cycle1:16:00-17:00,HFD+TXN,light,55,0.4267784,0.4114457,1.490126,1.147697,0.7703971,0.05238223,1,0.2091675,1.402618,0.4114532,0.00191151,7.997778,87.53124,85.17078,0.8516667
Cycle1:17:00-18:00,HFD+TXN,light,55,0.4384225,0.4201413,1.529216,1.293408,0.8455753,0.03943229,1,0.129267,2.721924,1.165421,0.009013527,13.32963,83.97667,80.0611,0.8005555
Cycle1:18:00-19:00,HFD+TXN,dark,55,0.5506133,0.4734967,1.905235,1.602918,0.8402432,0.05589206,2,0.05726957,14.57892,11.5731,0.01717158,36.42421,55.10827,48.91727,0.4893056
Cycle1:19:00-20:00,HFD+TXN,dark,55,0.5362042,0.5074527,1.861742,1.501846,0.8053062,0.0908376,3,0.1447721,15.41537,10.91769,0.01112596,47.52778,40.72222,32.91667,0.3291667
Cycle1:20:00-21:00,HFD+TXN,dark,55,0.5064766,0.4922278,1.772004,1.397023,0.7873181,0.1027383,2,0.155201,5.830933,3.061646,0.01149742,22.70961,68.98945,63.32593,0.6334722
Cycle1:21:00-22:00,HFD+TXN,dark,55,0.5671615,0.5497572,1.97383,1.590341,0.8058997,0.08424629,1,0.04602051,18.22342,12.2121,0.009079126,55.94444,26.08333,20.66667,0.2065278
Cycle1:22:00-23:00,HFD+TXN,dark,55,0.582573,0.5860946,2.034151,1.58474,0.7786666,0.1066517,1,0.01237869,35.23279,27.87149,0.01250955,86.80922,12.60761,8.081088,0.08083333
Cycle1:23:00-00:00,HFD+TXN,dark,55,0.5472159,0.5589135,1.918169,1.493877,0.7791022,0.1109749,4,0.3084235,20.51337,14.04788,0.01009648,62.7048,33.37962,21.29964,0.2130556
Cycle1:00:00-01:00,HFD+TXN,dark,55,0.4751117,0.4515988,1.676437,1.220819,0.7258904,0.1137865,0,0,2.072693,1.002899,0.0100393,5.330372,94.66963,92.72626,0.9276389
Cycle1:01:00-02:00,HFD+TXN,dark,55,0.582495,0.5413811,2.042242,1.55977,0.7607378,0.1064602,2,0.1575823,17.90604,13.10507,0.01119843,50.5,38.27778,32.88889,0.3286111
Cycle1:02:00-03:00,HFD+TXN,dark,55,0.4649521,0.442187,1.624601,1.23039,0.7544292,0.09878155,1,0.4868231,3.947998,2.361786,0.01040216,12.88173,81.64909,78.12327,0.7813889
Cycle1:03:00-04:00,HFD+TXN,dark,55,0.4937875,0.5090932,1.739232,1.302103,0.7474442,0.09500082,0,0,2.584106,1.036255,0.009372094,6.861111,93.13889,91.41667,0.9138889
Cycle1:04:00-05:00,HFD+TXN,dark,55,0.5693844,0.5756527,2.002385,1.542246,0.7708024,0.1113199,1,0.0270009,12.19437,8.479462,0.01125195,33.82394,55.09581,45.98722,0.4598611
Cycle1:05:00-06:00,HFD+TXN,dark,55,0.6212409,0.6256484,2.185052,1.670467,0.7638993,0.1215422,1,0.2942195,30.61859,25.18594,0.01406419,66.17606,4.776451,4.609831,0.04611111
Cycle2:06:00-07:00,HFD+TXN,light,55,0.5752901,0.5572098,2.024907,1.538563,0.7592371,0.1253628,2,0.1256285,21.45084,15.99896,0.01340152,60.27207,20.794,12.43753,0.1244444
