Time,Diet,Cycle,MouseID,EE,VO2,VCO2,VH2O,RER
Cycle2:09:00-10:00,HFD+HXN,light,45,0.5147563,1.795018,1.360856,0.1112957,0.7559271
Cycle2:10:00-11:00,HFD+HXN,light,45,0.4685305,1.644147,1.201861,0.1054901,0.7292941
Cycle2:11:00-12:00,HFD+HXN,light,45,0.5090933,1.770628,1.362427,0.09525188,0.7692139
Cycle2:12:00-13:00,HFD+HXN,light,45,0.4862026,1.702074,1.261756,0.1080218,0.7402335
Cycle2:13:00-14:00,HFD+HXN,light,45,0.5087734,1.777635,1.332637,0.0938324,0.7465776
Cycle2:14:00-15:00,HFD+HXN,light,45,0.4558707,1.585519,1.219993,0.1010764,0.7696177
Cycle2:15:00-16:00,HFD+HXN,light,45,0.4663811,1.628796,1.22417,0.06951202,0.7481008
Cycle2:16:00-17:00,HFD+HXN,light,45,0.4703528,1.636514,1.25652,0.06042961,0.7651578
Cycle2:17:00-18:00,HFD+HXN,light,45,0.4668107,1.629125,1.229472,0.09036028,0.7539803
Cycle2:18:00-19:00,HFD+HXN,dark,45,0.5323586,1.841321,1.461118,0.07428607,0.7914289
Cycle2:19:00-20:00,HFD+HXN,dark,45,0.6198015,2.13926,1.717179,0.07744581,0.8030317
Cycle2:20:00-21:00,HFD+HXN,dark,45,0.5365089,1.86012,1.456673,0.09388474,0.7825616
Cycle2:21:00-22:00,HFD+HXN,dark,45,0.6362607,2.195493,1.764833,0.09907099,0.8063022
Cycle2:22:00-23:00,HFD+HXN,dark,45,0.5067494,1.765413,1.345688,0.09626944,0.7603344
Cycle2:23:00-00:00,HFD+HXN,dark,45,0.5485935,1.904024,1.482337,0.129138,0.7758
Cycle2:00:00-01:00,HFD+HXN,dark,45,0.5188944,1.79959,1.406922,0.1071059,0.780665
Cycle2:01:00-02:00,HFD+HXN,dark,45,0.5635582,1.972675,1.463225,0.1099847,0.7399994
Cycle2:02:00-03:00,HFD+HXN,dark,45,0.5995504,2.084901,1.605708,0.1022389,0.7696961
Cycle2:03:00-04:00,HFD+HXN,dark,45,0.6010102,2.100684,1.571466,0.152914,0.743571
Cycle2:04:00-05:00,HFD+HXN,dark,45,0.6423612,2.249759,1.663399,0.1538758,0.7368601
Cycle2:05:00-06:00,HFD+HXN,dark,45,0.610616,2.133886,1.59791,0.1562547,0.749281
Cycle1:06:00-07:00,HFD+HXN,light,46,0.5537398,1.927827,1.475074,0.1109412,0.7651042
Cycle1:07:00-08:00,HFD+HXN,light,46,0.4524463,1.584162,1.173229,0.08988101,0.7393986
Cycle1:08:00-09:00,HFD+HXN,light,46,0.443246,1.529374,1.229812,0.07427478,0.8022185
Cycle1:09:00-10:00,HFD+HXN,light,46,0.4757384,1.655449,1.270208,0.08429638,0.7633139
Cycle1:10:00-11:00,HFD+HXN,light,46,0.4341291,1.515473,1.141959,0.07359993,0.751864
Cycle1:11:00-12:00,HFD+HXN,light,46,0.4254764,1.480243,1.137101,0.08706626,0.7682633
Cycle1:12:00-13:00,HFD+HXN,light,46,0.4565821,1.582652,1.240931,0.0783457,0.7814786
Cycle1:13:00-14:00,HFD+HXN,light,46,0.4413157,1.532923,1.188077,0.06870595,0.7745206
Cycle1:14:00-15:00,HFD+HXN,light,46,0.4451967,1.54652,1.19811,0.05604531,0.7708797
Cycle1:15:00-16:00,HFD+HXN,light,46,0.4828228,1.67871,1.294079,0.07320872,0.7676045
Cycle1:16:00-17:00,HFD+HXN,light,46,0.4345061,1.513723,1.153877,0.05229362,0.7619477
Cycle1:17:00-18:00,HFD+HXN,light,46,0.4395534,1.519315,1.210007,0.0768035,0.7964926
Cycle1:18:00-19:00,HFD+HXN,dark,46,0.4923572,1.698387,1.36764,0.0658246,0.8035609
Cycle1:19:00-20:00,HFD+HXN,dark,46,0.5146921,1.776998,1.424098,0.08191058,0.8002735
Cycle1:20:00-21:00,HFD+HXN,dark,46,0.5996447,2.064077,1.681329,0.08784356,0.8138931
Cycle1:21:00-22:00,HFD+HXN,dark,46,0.5377095,1.863918,1.461234,0.1330421,0.78259
Cycle1:22:00-23:00,HFD+HXN,dark,46,0.5246346,1.820633,1.418442,0.1298824,0.7769776
Cycle1:23:00-00:00,HFD+HXN,dark,46,0.4705805,1.647973,1.219121,0.1288901,0.7357104
Cycle1:00:00-01:00,HFD+HXN,dark,46,0.5208333,1.808463,1.404522,0.1143542,0.7745193
Cycle1:01:00-02:00,HFD+HXN,dark,46,0.5453897,1.891623,1.478245,0.1214047,0.7776506
Cycle1:02:00-03:00,HFD+HXN,dark,46,0.5372708,1.879717,1.398327,0.1169289,0.741326
Cycle1:03:00-04:00,HFD+HXN,dark,46,0.5306855,1.845909,1.419559,0.1276295,0.7674999
Cycle1:04:00-05:00,HFD+HXN,dark,46,0.5173053,1.808561,1.351007,0.1189938,0.7477232
Cycle1:05:00-06:00,HFD+HXN,dark,46,0.5883855,2.032627,1.623728,0.1133007,0.7986467
Cycle2:06:00-07:00,HFD+HXN,light,46,0.4797277,1.663598,1.301288,0.08891357,0.781217
Cycle2:07:00-08:00,HFD+HXN,light,46,0.5360516,1.859558,1.451788,0.1168222,0.7791269
Cycle2:08:00-09:00,HFD+HXN,light,46,0.4118216,1.44181,1.068283,0.08839285,0.7403303
Cycle2:09:00-10:00,HFD+HXN,light,46,0.4744176,1.648011,1.276807,0.09736552,0.7721908
Cycle2:10:00-11:00,HFD+HXN,light,46,0.4380904,1.529387,1.152075,0.09717519,0.7515885
Cycle2:11:00-12:00,HFD+HXN,light,46,0.4159406,1.455007,1.083327,0.07995921,0.7437434
Cycle2:12:00-13:00,HFD+HXN,light,46,0.4143129,1.43861,1.117226,0.09520975,0.7770549
Cycle2:13:00-14:00,HFD+HXN,light,46,0.4351573,1.509425,1.179003,0.0844597,0.7802604
Cycle2:14:00-15:00,HFD+HXN,light,46,0.4715414,1.648815,1.2306,0.101754,0.7436965
Cycle2:15:00-16:00,HFD+HXN,light,46,0.4270513,1.484025,1.147358,0.06500477,0.7693734
Cycle2:16:00-17:00,HFD+HXN,light,46,0.4314778,1.50307,1.146203,0.05790112,0.7617443
Cycle2:17:00-18:00,HFD+HXN,light,46,0.4250551,1.484986,1.113854,0.08248936,0.7501268
Cycle2:18:00-19:00,HFD+HXN,dark,46,0.4688842,1.625686,1.272972,0.07692815,0.7810084
Cycle2:19:00-20:00,HFD+HXN,dark,46,0.5687517,1.952506,1.613353,0.07543889,0.8264469
Cycle2:20:00-21:00,HFD+HXN,dark,46,0.5446759,1.882705,1.499267,0.08087517,0.7956737
Cycle2:21:00-22:00,HFD+HXN,dark,46,0.5573404,1.928458,1.527082,0.1017494,0.7909278
Cycle2:22:00-23:00,HFD+HXN,dark,46,0.5136288,1.77691,1.40839,0.09872013,0.7918146
Cycle2:23:00-00:00,HFD+HXN,dark,46,0.5502962,1.910746,1.484046,0.127923,0.7746755
Cycle2:00:00-01:00,HFD+HXN,dark,46,0.4936215,1.720929,1.306369,0.1010307,0.7593331
Cycle2:01:00-02:00,HFD+HXN,dark,46,0.5773212,1.987319,1.61844,0.1090683,0.8151542
Cycle2:02:00-03:00,HFD+HXN,dark,46,0.5130485,1.778693,1.39329,0.09491226,0.7833658
Cycle2:03:00-04:00,HFD+HXN,dark,46,0.4781162,1.655893,1.304456,0.1041373,0.7855359
Cycle2:04:00-05:00,HFD+HXN,dark,46,0.5294956,1.836433,1.435393,0.1106471,0.7807634
Cycle2:05:00-06:00,HFD+HXN,dark,46,0.5965268,2.06635,1.626246,0.1161825,0.7860314
Cycle1:06:00-07:00,HFD+HXN,light,47,0.5806887,2.0274,1.526366,0.09858814,0.750793
Cycle1:07:00-08:00,HFD+HXN,light,47,0.6347849,2.217256,1.665049,0.08699208,0.7485024
Cycle1:08:00-09:00,HFD+HXN,light,47,0.5460422,1.915429,1.403253,0.07213253,0.7309874
Cycle1:09:00-10:00,HFD+HXN,light,47,0.5615565,1.948613,1.518799,0.07547453,0.7761986
Cycle1:10:00-11:00,HFD+HXN,light,47,0.5242991,1.828826,1.384191,0.09052174,0.755778
Cycle1:11:00-12:00,HFD+HXN,light,47,0.544072,1.894,1.449923,0.07495742,0.7627351
Cycle1:12:00-13:00,HFD+HXN,light,47,0.5530078,1.911489,1.522262,0.07904547,0.7931508
Cycle1:13:00-14:00,HFD+HXN,light,47,0.572329,1.985795,1.548643,0.07333536,0.778372
Cycle1:14:00-15:00,HFD+HXN,light,47,0.5259668,1.837633,1.377942,0.07753356,0.7497524
Cycle1:15:00-16:00,HFD+HXN,light,47,0.5692106,1.968961,1.561633,0.07445049,0.7942762
Cycle1:16:00-17:00,HFD+HXN,light,47,0.6463719,2.231462,1.789035,0.0778686,0.8006588
Cycle1:17:00-18:00,HFD+HXN,light,47,0.5465788,1.911881,1.423981,0.1384686,0.7408566
Cycle1:18:00-19:00,HFD+HXN,dark,47,0.6197875,2.159383,1.645265,0.149597,0.7603245
Cycle1:19:00-20:00,HFD+HXN,dark,47,0.7094153,2.45217,1.952609,0.1211878,0.7960491
Cycle1:20:00-21:00,HFD+HXN,dark,47,0.67506,2.34438,1.818988,0.121731,0.7730947
Cycle1:21:00-22:00,HFD+HXN,dark,47,0.647599,2.247985,1.748651,0.1389991,0.7759551
Cycle1:22:00-23:00,HFD+HXN,dark,47,0.6385906,2.229778,1.677777,0.1452229,0.7509083
Cycle1:23:00-00:00,HFD+HXN,dark,47,0.5479176,1.921984,1.408155,0.1190374,0.7307343
Cycle1:00:00-01:00,HFD+HXN,dark,47,0.6490541,2.256449,1.740417,0.1184435,0.7698871
Cycle1:01:00-02:00,HFD+HXN,dark,47,0.5554321,1.942491,1.448323,0.1135821,0.7402647
Cycle1:02:00-03:00,HFD+HXN,dark,47,0.5845807,2.043417,1.527944,0.1105257,0.7462259
Cycle1:03:00-04:00,HFD+HXN,dark,47,0.6039067,2.097546,1.626296,0.1044739,0.7712011
Cycle1:04:00-05:00,HFD+HXN,dark,47,0.6112592,2.122007,1.64993,0.1010272,0.7709452
Cycle1:05:00-06:00,HFD+HXN,dark,47,0.6163453,2.141546,1.656951,0.1171178,0.7733653
Cycle2:06:00-07:00,HFD+HXN,light,47,0.6643165,2.304536,1.799065,0.1082621,0.7770444
Cycle2:07:00-08:00,HFD+HXN,light,47,0.5712846,1.994054,1.503474,0.1305881,0.7508718
Cycle2:08:00-09:00,HFD+HXN,light,47,0.5466869,1.90389,1.454085,0.122301,0.7597972
Cycle2:09:00-10:00,HFD+HXN,light,47,0.5105435,1.780823,1.347953,0.0868011,0.7546035
Cycle2:10:00-11:00,HFD+HXN,light,47,0.5917973,2.049753,1.614116,0.1160491,0.7831403
Cycle2:11:00-12:00,HFD+HXN,light,47,0.5621679,1.959848,1.487978,0.09001353,0.7543198
Cycle2:12:00-13:00,HFD+HXN,light,47,0.5934209,2.055882,1.616744,0.1054014,0.784104
Cycle2:13:00-14:00,HFD+HXN,light,47,0.5387218,1.882559,1.410066,0.1123355,0.7475988
Cycle2:14:00-15:00,HFD+HXN,light,47,0.5253515,1.820291,1.430464,0.09969699,0.7844477
Cycle2:15:00-16:00,HFD+HXN,light,47,0.5778062,2.000636,1.578298,0.1153656,0.786896
Cycle2:16:00-17:00,HFD+HXN,light,47,0.5255054,1.820484,1.432095,0.087195,0.784809
Cycle2:17:00-18:00,HFD+HXN,light,47,0.5495689,1.894225,1.531952,0.05885775,0.8083652
Cycle2:18:00-19:00,HFD+HXN,dark,47,0.5812539,2.00844,1.602446,0.0926524,0.7959124
Cycle2:19:00-20:00,HFD+HXN,dark,47,0.6909361,2.38701,1.906324,0.1170824,0.7982011
Cycle2:20:00-21:00,HFD+HXN,dark,47,0.6066772,2.10334,1.6474,0.1210475,0.7825239
Cycle2:21:00-22:00,HFD+HXN,dark,47,0.7289326,2.523483,1.992612,0.1228536,0.7885827
Cycle2:22:00-23:00,HFD+HXN,dark,47,0.6023882,2.098912,1.598547,0.1449503,0.7609666
Cycle2:23:00-00:00,HFD+HXN,dark,47,0.5630218,1.964114,1.485644,0.1215822,0.7550358
Cycle2:00:00-01:00,HFD+HXN,dark,47,0.6236825,2.164403,1.686073,0.1199602,0.7771327
Cycle2:01:00-02:00,HFD+HXN,dark,47,0.5401728,1.886299,1.418606,0.1225065,0.7508246
Cycle2:02:00-03:00,HFD+HXN,dark,47,0.5838,2.035285,1.545156,0.1158313,0.7555673
Cycle2:03:00-04:00,HFD+HXN,dark,47,0.6482642,2.254168,1.736643,0.1104804,0.7652006
Cycle2:04:00-05:00,HFD+HXN,dark,47,0.6033606,2.096253,1.622673,0.1088528,0.7721516
Cycle2:05:00-06:00,HFD+HXN,dark,47,0.6640515,2.302459,1.802471,0.130577,0.7827919
Cycle1:06:00-07:00,HFD+HXN,light,48,0.6364988,2.231598,1.639768,0.108375,0.7329837
Cycle1:07:00-08:00,HFD+HXN,light,48,0.481642,1.691457,1.230865,0.07416063,0.7268071
Cycle1:08:00-09:00,HFD+HXN,light,48,0.5399362,1.864494,1.492735,0.06744041,0.7981283
Cycle1:09:00-10:00,HFD+HXN,light,48,0.4408285,1.541804,1.149089,0.05948581,0.7461424
Cycle1:10:00-11:00,HFD+HXN,light,48,0.4428571,1.552624,1.141104,0.07650589,0.7345214
Cycle1:11:00-12:00,HFD+HXN,light,48,0.4747693,1.662375,1.230925,0.06569197,0.7394445
Cycle1:12:00-13:00,HFD+HXN,light,48,0.4352066,1.528384,1.11219,0.06423882,0.7277983
Cycle1:13:00-14:00,HFD+HXN,light,48,0.4742885,1.65848,1.237558,0.05251763,0.7445148
Cycle1:14:00-15:00,HFD+HXN,light,48,0.4365644,1.532419,1.118273,0.06753354,0.7296026
Cycle1:15:00-16:00,HFD+HXN,light,48,0.4618991,1.617052,1.198479,0.05538167,0.7398458
Cycle1:16:00-17:00,HFD+HXN,light,48,0.4962771,1.730331,1.312886,0.05731086,0.7549533
Cycle1:17:00-18:00,HFD+HXN,light,48,0.4498099,1.577475,1.157328,0.0732246,0.7330475
Cycle1:18:00-19:00,HFD+HXN,dark,48,0.5867925,2.041133,1.56941,0.09622223,0.7684411
Cycle1:19:00-20:00,HFD+HXN,dark,48,0.6609999,2.290611,1.798705,0.08288725,0.785246
Cycle1:20:00-21:00,HFD+HXN,dark,48,0.5654051,1.963862,1.522458,0.09747516,0.7721346
Cycle1:21:00-22:00,HFD+HXN,dark,48,0.5260795,1.822411,1.433879,0.09486802,0.7854123
Cycle1:22:00-23:00,HFD+HXN,dark,48,0.5977218,2.075755,1.610742,0.09357285,0.7750153
Cycle1:23:00-00:00,HFD+HXN,dark,48,0.538693,1.871316,1.449693,0.06860465,0.770609
Cycle1:00:00-01:00,HFD+HXN,dark,48,0.5824981,2.021877,1.573315,0.08036085,0.7738275
Cycle1:01:00-02:00,HFD+HXN,dark,48,0.5412043,1.885576,1.436726,0.09827911,0.7585972
Cycle1:02:00-03:00,HFD+HXN,dark,48,0.5136344,1.778545,1.402646,0.09513925,0.7870003
Cycle1:03:00-04:00,HFD+HXN,dark,48,0.5087211,1.773346,1.347132,0.08692595,0.7593797
Cycle1:04:00-05:00,HFD+HXN,dark,48,0.5825337,2.020123,1.580101,0.1035266,0.7812387
Cycle1:05:00-06:00,HFD+HXN,dark,48,0.6844536,2.37304,1.858416,0.1223879,0.7837048
Cycle2:06:00-07:00,HFD+HXN,light,48,0.6017458,2.089273,1.623211,0.1195129,0.776682
Cycle2:07:00-08:00,HFD+HXN,light,48,0.4609484,1.616292,1.186861,0.102069,0.7335078
Cycle2:08:00-09:00,HFD+HXN,light,48,0.5076303,1.761098,1.374341,0.1002013,0.7787242
Cycle2:09:00-10:00,HFD+HXN,light,48,0.4708276,1.634303,1.271554,0.0633092,0.7784717
Cycle2:10:00-11:00,HFD+HXN,light,48,0.4940757,1.71518,1.333697,0.09583384,0.7770853
Cycle2:11:00-12:00,HFD+HXN,light,48,0.5177395,1.80554,1.368317,0.07518031,0.7541037
Cycle2:12:00-13:00,HFD+HXN,light,48,0.4545176,1.577602,1.227817,0.07287403,0.7774787
Cycle2:13:00-14:00,HFD+HXN,light,48,0.4979558,1.724648,1.35843,0.0760709,0.7860075
Cycle2:14:00-15:00,HFD+HXN,light,48,0.4885483,1.691724,1.333986,0.0679219,0.7872312
Cycle2:15:00-16:00,HFD+HXN,light,48,0.4542228,1.577229,1.224702,0.08388581,0.7764605
Cycle2:16:00-17:00,HFD+HXN,light,48,0.5760782,1.977933,1.633156,0.07275991,0.8255883
Cycle2:17:00-18:00,HFD+HXN,light,48,0.5665488,1.956172,1.567095,0.06860794,0.8009678
Cycle2:18:00-19:00,HFD+HXN,dark,48,0.5256265,1.820791,1.432827,0.09313338,0.7844999
Cycle2:19:00-20:00,HFD+HXN,dark,48,0.5909039,2.039719,1.636408,0.1219098,0.8009721
Cycle2:20:00-21:00,HFD+HXN,dark,48,0.6153553,2.124042,1.704403,0.1244923,0.8031212
Cycle2:21:00-22:00,HFD+HXN,dark,48,0.5136632,1.780655,1.395562,0.1130673,0.7823412
Cycle2:22:00-23:00,HFD+HXN,dark,48,0.5287664,1.826082,1.461289,0.1143054,0.7991112
Cycle2:23:00-00:00,HFD+HXN,dark,48,0.4851842,1.689202,1.292275,0.0976297,0.7640831
Cycle2:00:00-01:00,HFD+HXN,dark,48,0.4945586,1.711195,1.355174,0.08990949,0.790176
Cycle2:01:00-02:00,HFD+HXN,dark,48,0.5767968,1.996203,1.578881,0.1029868,0.7886627
Cycle2:02:00-03:00,HFD+HXN,dark,48,0.4914787,1.713784,1.299539,0.08875784,0.7574986
Cycle2:03:00-04:00,HFD+HXN,dark,48,0.5041456,1.75109,1.357488,0.08853817,0.7728108
Cycle2:04:00-05:00,HFD+HXN,dark,48,0.512212,1.785704,1.355702,0.06802331,0.7563803
Cycle2:05:00-06:00,HFD+HXN,dark,48,0.6120551,2.114738,1.687829,0.1069499,0.7968583
Cycle1:06:00-07:00,HFD+TXN,light,49,0.5301387,1.892331,1.496894,0.07876981,0.8077821
Cycle1:07:00-08:00,HFD+TXN,light,49,0.4931648,1.502344,1.165724,0.07336831,0.766411
Cycle1:08:00-09:00,HFD+TXN,light,49,0.4445486,1.369953,1.112004,0.05617835,0.7856535
Cycle1:09:00-10:00,HFD+TXN,light,49,0.4629616,1.580831,1.289334,0.05523444,0.7909474
Cycle1:10:00-11:00,HFD+TXN,light,49,0.4447163,1.483881,1.162738,0.04791142,0.7874479
Cycle1:11:00-12:00,HFD+TXN,light,49,0.458336,1.439753,1.13518,0.04522804,0.7674153
Cycle1:12:00-13:00,HFD+TXN,light,49,0.4443192,1.486908,1.224226,0.0483459,0.7669913
Cycle1:13:00-14:00,HFD+TXN,light,49,0.4263244,1.741629,1.401208,0.0746262,0.7834679
Cycle1:14:00-15:00,HFD+TXN,light,49,0.4844263,1.520028,1.161746,0.05294305,0.789448
Cycle1:15:00-16:00,HFD+TXN,light,49,0.4366157,1.606552,1.288043,0.03962328,0.7619687
Cycle1:16:00-17:00,HFD+TXN,light,49,0.4571118,1.539154,1.207534,0.0469574,0.812203
Cycle1:17:00-18:00,HFD+TXN,light,49,0.4699329,1.442088,1.152507,0.02763385,0.8085608
Cycle1:18:00-19:00,HFD+TXN,dark,49,0.5625255,1.867522,1.534003,0.06018295,0.820519
Cycle1:19:00-20:00,HFD+TXN,dark,49,0.603453,2.018828,1.622804,0.08837367,0.804305
Cycle1:20:00-21:00,HFD+TXN,dark,49,0.5196569,1.83433,1.480065,0.1093025,0.801228
Cycle1:21:00-22:00,HFD+TXN,dark,49,0.4582798,1.688167,1.363918,0.09051245,0.7963109
Cycle1:22:00-23:00,HFD+TXN,dark,49,0.5048277,2.063679,1.659019,0.1190079,0.7898096
Cycle1:23:00-00:00,HFD+TXN,dark,49,0.599001,1.787022,1.35583,0.131457,0.803488
Cycle1:00:00-01:00,HFD+TXN,dark,49,0.5458594,1.661506,1.319007,0.1121738,0.7770088
Cycle1:01:00-02:00,HFD+TXN,dark,49,0.453717,1.636455,1.264075,0.1122309,0.7617705
Cycle1:02:00-03:00,HFD+TXN,dark,49,0.5016221,1.726317,1.368536,0.1055665,0.7800629
Cycle1:03:00-04:00,HFD+TXN,dark,49,0.4950283,1.690052,1.294128,0.1242818,0.7722451
Cycle1:04:00-05:00,HFD+TXN,dark,49,0.5625018,1.911622,1.54362,0.1046164,0.786314
Cycle1:05:00-06:00,HFD+TXN,dark,49,0.5616544,1.833815,1.42505,0.1122518,0.7791804
Cycle2:06:00-07:00,HFD+TXN,light,49,0.4417896,1.703395,1.303897,0.1018835,0.7579309
Cycle2:07:00-08:00,HFD+TXN,light,49,0.4899903,1.684255,1.344112,0.1124818,0.7685347
Cycle2:08:00-09:00,HFD+TXN,light,49,0.4294297,1.447674,1.077805,0.09737478,0.7417497
Cycle2:09:00-10:00,HFD+TXN,light,49,0.450123,1.514208,1.151244,0.09564615,0.7347113
Cycle2:10:00-11:00,HFD+TXN,light,49,0.4460726,1.526985,1.149798,0.08140932,0.7674665
Cycle2:11:00-12:00,HFD+TXN,light,49,0.4335239,1.58632,1.268854,0.07044224,0.7587527
Cycle2:12:00-13:00,HFD+TXN,light,49,0.4639202,1.471298,1.109086,0.06803935,0.7910199
Cycle2:13:00-14:00,HFD+TXN,light,49,0.4418837,1.756578,1.402856,0.06376471,0.7529358
Cycle2:14:00-15:00,HFD+TXN,light,49,0.4576595,1.498799,1.126719,0.05928552,0.7912249
Cycle2:15:00-16:00,HFD+TXN,light,49,0.4544301,1.537895,1.216349,0.0689416,0.7740888
Cycle2:16:00-17:00,HFD+TXN,light,49,0.4889587,1.586864,1.228003,0.08247424,0.7973545
Cycle2:17:00-18:00,HFD+TXN,light,49,0.4806373,1.602307,1.310832,0.06957733,0.7883617
Cycle2:18:00-19:00,HFD+TXN,dark,49,0.5387691,1.702659,1.388479,0.06710143,0.8107603
Cycle2:19:00-20:00,HFD+TXN,dark,49,0.5856957,1.934078,1.545795,0.09287354,0.8055804
Cycle2:20:00-21:00,HFD+TXN,dark,49,0.5553359,2.017907,1.640234,0.09676833,0.7840455
Cycle2:21:00-22:00,HFD+TXN,dark,49,0.4589102,1.813764,1.449028,0.1220842,0.7084916
Cycle2:22:00-23:00,HFD+TXN,dark,49,0.4895394,1.773768,1.373055,0.1211304,0.740616
Cycle2:23:00-00:00,HFD+TXN,dark,49,0.5647284,1.878873,1.487887,0.1212544,0.7719843
Cycle2:00:00-01:00,HFD+TXN,dark,49,0.4959441,1.921843,1.495062,0.1199893,0.7536947
Cycle2:01:00-02:00,HFD+TXN,dark,49,0.521951,1.801927,1.374101,0.1144107,0.7456977
Cycle2:02:00-03:00,HFD+TXN,dark,49,0.5155203,1.703591,1.302527,0.1038781,0.7547491
Cycle2:03:00-04:00,HFD+TXN,dark,49,0.4590337,1.720928,1.321099,0.09817518,0.71538
Cycle2:04:00-05:00,HFD+TXN,dark,49,0.5104626,1.865071,1.426395,0.1050246,0.7337106
Cycle2:05:00-06:00,HFD+TXN,dark,49,0.5653158,2.04641,1.590252,0.1234944,0.7591226
Cycle1:06:00-07:00,HFD+TXN,light,51,0.5783197,2.004827,1.5711,0.08253492,0.7844083
Cycle1:07:00-08:00,HFD+TXN,light,51,0.4456157,1.556853,1.167605,0.06515969,0.7480618
Cycle1:08:00-09:00,HFD+TXN,light,51,0.5315824,1.840409,1.452671,0.08555103,0.7872953
Cycle1:09:00-10:00,HFD+TXN,light,51,0.4171454,1.46385,1.069973,0.08139692,0.731258
Cycle1:10:00-11:00,HFD+TXN,light,51,0.4086515,1.432538,1.053549,0.07623483,0.7334918
Cycle1:11:00-12:00,HFD+TXN,light,51,0.4152005,1.453972,1.075864,0.06455228,0.7401366
Cycle1:12:00-13:00,HFD+TXN,light,51,0.5116886,1.769939,1.40399,0.06718118,0.7907734
Cycle1:13:00-14:00,HFD+TXN,light,51,0.418148,1.457139,1.108994,0.05813591,0.758685
Cycle1:14:00-15:00,HFD+TXN,light,51,0.4002472,1.395018,1.060598,0.05672461,0.756812
Cycle1:15:00-16:00,HFD+TXN,light,51,0.4158348,1.441678,1.129227,0.02147708,0.7806913
Cycle1:16:00-17:00,HFD+TXN,light,51,0.4405182,1.53108,1.182627,0.08052021,0.7718146
Cycle1:17:00-18:00,HFD+TXN,light,51,0.4286624,1.480572,1.183941,0.05399881,0.796184
Cycle1:18:00-19:00,HFD+TXN,dark,51,0.5249858,1.808277,1.46776,0.06354155,0.8094616
Cycle1:19:00-20:00,HFD+TXN,dark,51,0.5603513,1.932755,1.557145,0.07015306,0.8044904
Cycle1:20:00-21:00,HFD+TXN,dark,51,0.4666636,1.614079,1.280869,0.07173132,0.7928726
Cycle1:21:00-22:00,HFD+TXN,dark,51,0.5779302,1.993706,1.604861,0.0882219,0.8044938
Cycle1:22:00-23:00,HFD+TXN,dark,51,0.4774783,1.669912,1.244892,0.1039369,0.743395
Cycle1:23:00-00:00,HFD+TXN,dark,51,0.4627638,1.613258,1.225027,0.09187987,0.7543629
Cycle1:00:00-01:00,HFD+TXN,dark,51,0.4343701,1.507464,1.174128,0.09129161,0.7772074
Cycle1:01:00-02:00,HFD+TXN,dark,51,0.4851047,1.689483,1.290078,0.07749891,0.7614686
Cycle1:02:00-03:00,HFD+TXN,dark,51,0.4231919,1.479831,1.104144,0.07611284,0.745402
Cycle1:03:00-04:00,HFD+TXN,dark,51,0.4759552,1.651034,1.289206,0.07392236,0.7763013
Cycle1:04:00-05:00,HFD+TXN,dark,51,0.5922063,2.062361,1.575353,0.08979439,0.7641338
Cycle1:05:00-06:00,HFD+TXN,dark,51,0.5446998,1.898793,1.442305,0.09867225,0.7590967
Cycle2:06:00-07:00,HFD+TXN,light,51,0.5453147,1.899459,1.449196,0.1061068,0.7631052
Cycle2:07:00-08:00,HFD+TXN,light,51,0.4025573,1.416945,1.017278,0.09266228,0.7163553
Cycle2:08:00-09:00,HFD+TXN,light,51,0.519335,1.804873,1.394737,0.09415176,0.7724084
Cycle2:09:00-10:00,HFD+TXN,light,51,0.3742742,1.311375,0.9672449,0.09353863,0.7356913
Cycle2:10:00-11:00,HFD+TXN,light,51,0.4807488,1.664785,1.312444,0.09065927,0.785845
Cycle2:11:00-12:00,HFD+TXN,light,51,0.3972625,1.389906,1.033836,0.06668986,0.7426692
Cycle2:12:00-13:00,HFD+TXN,light,51,0.3883694,1.362501,0.9974762,0.0899363,0.7305538
Cycle2:13:00-14:00,HFD+TXN,light,51,0.3831178,1.343834,0.9848536,0.07245085,0.7328449
Cycle2:14:00-15:00,HFD+TXN,light,51,0.414882,1.450166,1.084627,0.0729623,0.7446558
Cycle2:15:00-16:00,HFD+TXN,light,51,0.3973062,1.38714,1.044351,0.06118943,0.7508773
Cycle2:16:00-17:00,HFD+TXN,light,51,0.3980772,1.392577,1.036597,0.05234421,0.7429969
Cycle2:17:00-18:00,HFD+TXN,light,51,0.4177651,1.452869,1.118439,0.05109851,0.768934
Cycle2:18:00-19:00,HFD+TXN,dark,51,0.5336167,1.84274,1.475023,0.07124304,0.7991963
Cycle2:19:00-20:00,HFD+TXN,dark,51,0.575408,2.002454,1.53568,0.07915268,0.7668875
Cycle2:20:00-21:00,HFD+TXN,dark,51,0.5154508,1.802514,1.344611,0.1003932,0.7428525
Cycle2:21:00-22:00,HFD+TXN,dark,51,0.468782,1.64632,1.197908,0.07716911,0.7267784
Cycle2:22:00-23:00,HFD+TXN,dark,51,0.5013155,1.755102,1.300544,0.076598,0.7409614
Cycle2:23:00-00:00,HFD+TXN,dark,51,0.5682939,1.980917,1.505217,0.09836903,0.7598199
Cycle2:00:00-01:00,HFD+TXN,dark,51,0.503521,1.767382,1.290022,0.1113483,0.7249524
Cycle2:01:00-02:00,HFD+TXN,dark,51,0.4415567,1.542796,1.156527,0.08959482,0.7474516
